"Datapoint Number","Test Time (s)","Cycle Number","Current (A)","Potential (V)","Step Index","Step Time (s)","Charge Capacity (Ah)","Discharge Capacity (Ah)","Charge Energy (Wh)","Discharge Energy (Wh)","Timestamp","dV/dt (V/s)","dQ/dV (Ah/V)","Current Cycle Net Capacity (Ah)","Current Cycle Net Energy (Wh)","Test Net Capacity (Ah)","Test Net Energy (Wh)","Test Cumulative Capacity (Ah)","Test Cumulative Energy (Wh)","Power (W)","[Maccor] Datapoint ID","[Maccor] Cycle","[Maccor] Step Index","[Maccor] Test Time (s)","[Maccor] Step Time (s)","[Maccor] Capacity (Ah)","[Maccor] Energy (Wh)","[Maccor] Current (A)","[Maccor] Potential (V)","[Maccor] State","[Maccor] Ending Status","[Maccor] Datapoint Time","[Maccor] AC Impedance (Ω)","[Maccor] Internal Resistance (Ω)","[Maccor] VAR 1","[Maccor] VAR 10","[Maccor] VAR 11","[Maccor] VAR 12","[Maccor] VAR 13","[Maccor] VAR 14","[Maccor] VAR 15","[Maccor] VAR 2","[Maccor] VAR 3","[Maccor] VAR 4","[Maccor] VAR 5","[Maccor] VAR 6","[Maccor] VAR 7","[Maccor] VAR 8","[Maccor] VAR 9"
656,108006.88,1,0.0952162966,4.19989319,5,450.009999999995,0.472904334,0.0,1.9274304195,0.0,1592429577000,-2.5429999999993e-06,-10.8666168567314,-0.472904334,-1.9274304195,-2.7272642197,-10.6323392929,3.6778679989,14.4528928643,0.39989827566736,656,1,5,108006.88,450.01,0.0281957275,0.1184217454,0.0952162966,4.19989319,C,1,06/17/2020 17:32:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,108036.88,1,0.088502327,4.19996948,5,480.009999999995,0.4736782622,0.0,1.9306808988,0.0,1592429607000,2.5429999999993e-06,10.1445562983395,-0.4736782622,-1.9306808988,-2.7280381479,-10.6355897722,3.6786419271,14.4561433436,0.37170707230898,657,1,5,108036.88,480.01,0.0289696557,0.1216722247,0.088502327,4.19996948,C,1,06/17/2020 17:33:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,108066.88,1,0.0823987182,4.19996948,5,510.009999999995,0.4743973191,0.0,1.9337009185,0.0,1592429637000,0.0,,-0.4743973191,-1.9337009185,-2.7287572048,-10.6386097919,3.679360984,14.4591633633,0.346072101631121,658,1,5,108066.88,510.01,0.0296887126,0.1246922444,0.0823987182,4.19996948,C,1,06/17/2020 17:33:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,108096.88,1,0.0776684215,4.19996948,5,540.009999999995,0.4750668239,0.0,1.9365128229,0.0,1592429667000,0.0,,-0.4750668239,-1.9365128229,-2.7294267096,-10.6414216963,3.6800304888,14.4619752677,0.326204999859776,659,1,5,108096.88,540.01,0.0303582174,0.1275041488,0.0776684215,4.19996948,C,1,06/17/2020 17:34:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,108126.88,1,0.0727855344,4.19996948,5,570.009999999995,0.4756957605,0.0,1.9391543371,0.0,1592429697000,0.0,,-0.4756957605,-1.9391543371,-2.7300556462,-10.6440632105,3.6806594254,14.4646167819,0.30569702306549,660,1,5,108126.88,570.01,0.030987154,0.130145663,0.0727855344,4.19996948,C,1,06/17/2020 17:34:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,108156.88,1,0.0695811398,4.19989319,5,600.009999999995,0.4762938803,0.0,1.9416664257,0.0,1592429727000,-2.5429999999993e-06,-7.8400812688479,-0.4762938803,-1.9416664257,-2.730653766,-10.6465752991,3.6812575452,14.4671288705,0.292233355198458,661,1,5,108156.88,600.01,0.0315852738,0.1326577516,0.0695811398,4.19989319,C,1,06/17/2020 17:35:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,108186.88,1,0.0668345159,4.19989319,5,630.009999999995,0.4768552885,0.0,1.9440243262,0.0,1592429757000,0.0,,-0.4768552885,-1.9440243262,-2.7312151742,-10.6489331996,3.6818189534,14.469486771,0.280697828185357,662,1,5,108186.88,630.01,0.032146682,0.1350156521,0.0668345159,4.19989319,C,1,06/17/2020 17:35:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,108216.88,1,0.061341268,4.20004578,5,660.009999999995,0.4773890008,0.0,1.9462659035,0.0,1592429787000,5.0863333333299e-06,3.49768857723394,-0.4773890008,-1.9462659035,-2.7317488865,-10.6511747769,3.6823526657,14.4717283483,0.257636133803249,663,1,5,108216.88,660.01,0.0326803943,0.1372572294,0.061341268,4.20004578,C,1,06/17/2020 17:36:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,108246.88,1,0.0584420539,4.20004578,5,690.009999999995,0.4778927753,0.0,1.9483817429,0.0,1592429817000,0.0,,-0.4778927753,-1.9483817429,-2.732252661,-10.6532906163,3.6828564402,14.4738441877,0.245459301857228,664,1,5,108246.88,690.01,0.0331841688,0.1393730688,0.0584420539,4.20004578,C,1,06/17/2020 17:36:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,108276.88,1,0.0569161517,4.19996948,5,720.009999999995,0.4783713702,0.0,1.9503918279,0.0,1592429847000,-2.5433333333306e-06,-6.27254128441209,-0.4783713702,-1.9503918279,-2.7327312559,-10.6553007013,3.6833350351,14.4758542727,0.23904610005905,665,1,5,108276.88,720.01,0.0336627637,0.1413831538,0.0569161517,4.19996948,C,1,06/17/2020 17:37:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,108306.88,1,0.054322118,4.20004578,5,750.009999999995,0.4788290188,0.0,1.9523139392,0.0,1592429877000,2.5433333333306e-06,5.99801572739648,-0.4788290188,-1.9523139392,-2.7331889045,-10.6572228126,3.6837926837,14.477776384,0.228155382466562,666,1,5,108306.88,750.01,0.0341204123,0.1433052651,0.054322118,4.20004578,C,1,06/17/2020 17:37:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,108336.88,1,0.0523384451,4.19996948,5,780.009999999995,0.4792681625,0.0,1.9541583298,0.0,1592429907000,-2.5433333333306e-06,-5.75548754915398,-0.4792681625,-1.9541583298,-2.7336280482,-10.6590672032,3.6842318274,14.4796207746,0.219819872050656,667,1,5,108336.88,780.01,0.034559556,0.1451496557,0.0523384451,4.19996948,C,1,06/17/2020 17:38:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,108366.88,1,0.0509651331,4.19996948,5,810.009999999995,0.4796904639,0.0,1.955931984,0.0,1592429937000,0.0,,-0.4796904639,-1.955931984,-2.7340503496,-10.6608408574,3.6846541288,14.4813944288,0.214052003564138,668,1,5,108366.88,810.01,0.0349818574,0.1469233099,0.0509651331,4.19996948,C,1,06/17/2020 17:38:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,108396.88,1,0.0474555581,4.20004578,5,840.009999999995,0.4800971949,0.0,1.9576402432,0.0,1592429967000,2.5433333333306e-06,5.33068152032018,-0.4800971949,-1.9576402432,-2.7344570806,-10.6625491166,3.6850608598,14.483102688,0.19931551653545,669,1,5,108396.88,840.01,0.0353885884,0.1486315691,0.0474555581,4.20004578,C,1,06/17/2020 17:39:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,108426.88,1,0.0474555581,4.19996948,5,870.009999999995,0.4804859367,0.0,1.9592729485,0.0,1592429997000,-2.5433333333306e-06,-5.0949121887361,-0.4804859367,-1.9592729485,-2.7348458224,-10.6641818219,3.6854496016,14.4847353933,0.199311895676367,670,1,5,108426.88,870.01,0.0357773302,0.1502642744,0.0474555581,4.19996948,C,1,06/17/2020 17:39:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,108456.88,1,0.0459296559,4.19996948,5,900.009999999995,0.4808616854,0.0,1.9608510823,0.0,1592430027000,0.0,,-0.4808616854,-1.9608510823,-2.7352215711,-10.6657599557,3.6858253503,14.4863135271,0.192903153006902,671,1,5,108456.88,900.01,0.0361530789,0.1518424082,0.0459296559,4.19996948,C,1,06/17/2020 17:40:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,108486.88,1,0.0428778515,4.19989319,5,930.009999999995,0.4812280639,0.0,1.962389862,0.0,1592430057000,-2.5429999999993e-06,-4.80244461921585,-0.4812280639,-1.962389862,-2.7355879496,-10.6672987354,3.6861917288,14.4878523068,0.180082396516681,672,1,5,108486.88,930.01,0.0365194574,0.1533811879,0.0428778515,4.19989319,C,1,06/17/2020 17:40:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,108516.88,1,0.0436408026,4.19996948,5,960.009999999995,0.481582041,0.0,1.9638765555,0.0,1592430087000,2.5429999999993e-06,4.6398885830406,-0.481582041,-1.9638765555,-2.7359419267,-10.6687854289,3.6865457059,14.4893390003,0.183290039002705,673,1,5,108516.88,960.01,0.0368734345,0.1548678814,0.0436408026,4.19996948,C,1,06/17/2020 17:41:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,108546.88,1,0.0415045396,4.19996948,5,990.009999999995,0.4819285394,0.0,1.9653318402,0.0,1592430117000,0.0,,-0.4819285394,-1.9653318402,-2.7362884251,-10.6702407136,3.6868922043,14.490794285,0.174317799601451,674,1,5,108546.88,990.01,0.0372199329,0.1563231661,0.0415045396,4.19996948,C,1,06/17/2020 17:41:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,108576.88,1,0.0399786374,4.19996948,5,1020.00999999999,0.4822618291,0.0,1.9667316477,0.0,1592430147000,0.0,,-0.4822618291,-1.9667316477,-2.7366217148,-10.6716405211,3.687225494,14.4921940925,0.167909056931987,675,1,5,108576.88,1020.01,0.0375532226,0.1577229736,0.0399786374,4.19996948,C,1,06/17/2020 17:42:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,108606.88,1,0.0381475547,4.19996948,5,1050.00999999999,0.4825877741,0.0,1.9681006078,0.0,1592430177000,0.0,,-0.4825877741,-1.9681006078,-2.7369476598,-10.6730094812,3.687551439,14.4935630526,0.160218565476631,676,1,5,108606.88,1050.01,0.0378791676,0.1590919337,0.0381475547,4.19996948,C,1,06/17/2020 17:42:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,108636.88,1,0.0381475547,4.19989319,5,1080.00999999999,0.4829045353,0.0,1.9694309958,0.0,1592430207000,-2.5429999999993e-06,-4.15206711233732,-0.4829045353,-1.9694309958,-2.737264421,-10.6743398692,3.6878682002,14.4948934406,0.160215655199683,677,1,5,108636.88,1080.01,0.0381959288,0.1604223217,0.0381475547,4.19989319,C,1,06/17/2020 17:43:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,108666.88,1,0.0389105058,4.19989319,5,1110.00999999999,0.4832124124,0.0,1.9707240714,0.0,1592430237000,0.0,,-0.4832124124,-1.9707240714,-2.7375722981,-10.6756329448,3.6881760773,14.4961865162,0.163419968328876,678,1,5,108666.88,1110.01,0.0385038059,0.1617153973,0.0389105058,4.19989319,C,1,06/17/2020 17:43:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,108696.88,1,0.0354009308,4.19996948,5,1140.00999999999,0.4835144558,0.0,1.9719926458,0.0,1592430267000,2.5429999999993e-06,3.95914798794267,-0.4835144558,-1.9719926458,-2.7378743415,-10.6769015192,3.6884781207,14.4974550906,0.148682828923592,679,1,5,108696.88,1140.01,0.0388058493,0.1629839717,0.0354009308,4.19996948,C,1,06/17/2020 17:44:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,108726.88,1,0.0352483406,4.19996948,5,1170.00999999999,0.4838088311,0.0,1.9732290139,0.0,1592430297000,0.0,,-0.4838088311,-1.9732290139,-2.7381687168,-10.6781378873,3.688772496,14.4986914587,0.148041954740645,680,1,5,108726.88,1170.01,0.0391002246,0.1642203398,0.0352483406,4.19996948,C,1,06/17/2020 17:44:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,108756.88,1,0.0323491264,4.19989319,5,1200.00999999999,0.4840968651,0.0,1.9744387497,0.0,1592430327000,-2.5429999999993e-06,-3.77551448420596,-0.4840968651,-1.9744387497,-2.7384567508,-10.6793476231,3.68906053,14.4999011945,0.135862875669809,681,1,5,108756.88,1200.01,0.0393882586,0.1654300756,0.0323491264,4.19989319,C,1,06/17/2020 17:45:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,108786.88,1,0.0344853895,4.19996948,5,1230.00999999999,0.4843802412,0.0,1.9756289218,0.0,1592430357000,2.5429999999993e-06,3.71445930004121,-0.4843802412,-1.9756289218,-2.7387401269,-10.6805377952,3.6893439061,14.5010913666,0.144837583405912,682,1,5,108786.88,1230.01,0.0396716347,0.1666202477,0.0344853895,4.19996948,C,1,06/17/2020 17:45:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,108816.88,1,0.0302128634,4.19989319,5,1260.00999999999,0.4846503721,0.0,1.9767634638,0.0,1592430387000,-2.5429999999993e-06,-3.54084283654791,-0.4846503721,-1.9767634638,-2.7390102578,-10.6816723372,3.689614037,14.5022259086,0.12689079924406,683,1,5,108816.88,1260.01,0.0399417656,0.1677547897,0.0302128634,4.19989319,C,1,06/17/2020 17:46:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,108846.88,1,0.0299076829,4.19989319,5,1290.00999999999,0.4849150606,0.0,1.9778751476,0.0,1592430417000,0.0,,-0.4849150606,-1.9778751476,-2.7392749463,-10.682784021,3.6898787255,14.5033375924,0.125609073740389,684,1,5,108846.88,1290.01,0.0402064541,0.1688664735,0.0299076829,4.19989319,C,1,06/17/2020 17:46:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,108876.88,1,0.0314335851,4.19996948,5,1320.00999999999,0.4851780537,0.0,1.9789797106,0.0,1592430447000,2.5429999999993e-06,3.44728142613512,-0.4851780537,-1.9789797106,-2.7395379394,-10.683888584,3.6901417186,14.5044421554,0.132020098066983,685,1,5,108876.88,1320.01,0.0404694472,0.1699710365,0.0314335851,4.19996948,C,1,06/17/2020 17:47:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,108906.88,1,0.029297322,4.19989319,5,1350.00999999999,0.4854345676,0.0,1.9800570619,0.0,1592430477000,-2.5429999999993e-06,-3.36235286407412,-0.4854345676,-1.9800570619,-2.7397944533,-10.6849659353,3.6903982325,14.5055195067,0.123045623153037,686,1,5,108906.88,1350.01,0.0407259611,0.1710483878,0.029297322,4.19989319,C,1,06/17/2020 17:47:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,108908.32,1,0.0279240101,4.19989319,5,1351.45,0.485446345,0.0,1.9801065268,0.0,1592430479000,0.0,,-0.485446345,-1.9801065268,-2.7398062307,-10.6850154002,3.6904100099,14.5055689716,0.117277859856481,687,1,5,108908.32,1351.45,0.0407377385,0.1710978527,0.0279240101,4.19989319,C,132,06/17/2020 17:47:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,108908.35,1,-0.5639734493,4.18806744,6,0.0299999999988358,0.485446345,3.2035e-06,1.9801065268,1.34164e-05,1592430479000,-0.394191666681959,-0.000270891909598762,-0.4854431415,-1.9800931104,-2.7398030272,-10.6850019838,3.6904132134,14.505582388,-2.36195884003782,688,1,6,108908.35,0.03,3.2035e-06,1.34164e-05,-0.5639734493,4.18806744,D,0,06/17/2020 17:47:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,108911.78,1,-0.5597009232,4.18295567,6,3.45999999999185,0.485446345,0.0005367501,1.9801065268,0.0022460969,1592430482000,-0.00149031195335583,-0.104376096733581,-0.4849095949,-1.9778604299,-2.7392694806,-10.6827693033,3.69094676,14.5078150685,-2.34120415020367,689,1,6,108911.78,3.46,0.0005367501,0.0022460969,-0.5597009232,4.18295567,D,5,06/17/2020 17:48:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,108921.46,1,-0.5597009232,4.1779202,6,13.140000000014,0.485446345,0.0020423879,1.9801065268,0.0085399917,1592430492000,-0.000520193181817791,-0.299006408537782,-0.4834039571,-1.9715665351,-2.7377638428,-10.6764754085,3.6924523978,14.5141089633,-2.33838579299593,690,1,6,108921.46,13.14,0.0020423879,0.0085399917,-0.5597009232,4.1779202,D,5,06/17/2020 17:48:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,108934.89,1,-0.5593957427,4.17288472,6,26.5699999999924,0.485446345,0.0041313111,1.9801065268,0.0172617706,1592430505000,-0.000374942665674066,-0.414840928769463,-0.4813150339,-1.9628447562,-2.7356749196,-10.6677536296,3.694541321,14.5228307422,-2.33429394714588,691,1,6,108934.89,26.57,0.0041313111,0.0172617706,-0.5593957427,4.17288472,D,5,06/17/2020 17:48:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,108952.9,1,-0.5606164645,4.16777295,6,44.5800000000017,0.485446345,0.0069326149,1.9801065268,0.0289439518,1592430523000,-0.000283829539145006,-0.548010532555271,-0.4785137301,-1.951162575,-2.7328736158,-10.6560714484,3.6973426248,14.5345129234,-2.33652213606774,692,1,6,108952.9,44.58,0.0069326149,0.0289439518,-0.5606164645,4.16777295,D,5,06/17/2020 17:48:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,108975.85,1,-0.5598535134,4.16258488,6,67.5300000000134,0.485446345,0.0105022812,1.9801065268,0.0438123767,1592430546000,-0.000226059694988992,-0.68805284045902,-0.4749440638,-1.9362941501,-2.7293039495,-10.6412030235,3.7009122911,14.5493813483,-2.33043776989372,693,1,6,108975.85,67.53,0.0105022812,0.0438123767,-0.5598535134,4.16258488,D,5,06/17/2020 17:49:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,109003.34,1,-0.5592431525,4.1575494,6,95.0199999999895,0.485446345,0.0147781114,1.9801065268,0.0616003929,1592430574000,-0.000183174972717417,-0.849140538737127,-0.4706682336,-1.9185061339,-2.7250281193,-10.6234150073,3.7051881213,14.5671693645,-2.32508103313048,694,1,6,109003.34,95.02,0.0147781114,0.0616003929,-0.5592431525,4.1575494,D,5,06/17/2020 17:49:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,109033.22,1,-0.5587853819,4.15243763,6,124.900000000009,0.485446345,0.0194256907,1.9801065268,0.080911368,1592430604000,-0.000171076639892881,-0.909191786797871,-0.4660206543,-1.8991951588,-2.72038054,-10.6041040322,3.7098357006,14.5864803396,-2.32032144689548,695,1,6,109033.22,124.9,0.0194256907,0.080911368,-0.5587853819,4.15243763,D,5,06/17/2020 17:50:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,109067.32,1,-0.5598535134,4.14740215,6,159.0,0.485446345,0.0247296525,1.9801065268,0.10292278,1592430638000,-0.000147668035190593,-1.05331801536299,-0.4607166925,-1.8771837468,-2.7150765782,-10.5820926202,3.7151396624,14.6084917516,-2.32193766516021,696,1,6,109067.32,159.0,0.0247296525,0.10292278,-0.5598535134,4.14740215,D,5,06/17/2020 17:50:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,109103.55,1,-0.559548333,4.14236667,6,195.229999999996,0.485446345,0.0303649242,1.9801065268,0.1262804221,1592430674000,-0.000138986475296709,-1.11911311334788,-0.4550814208,-1.8538261047,-2.7094413065,-10.5587349781,3.7207749341,14.6318493937,-2.31785436487326,697,1,6,109103.55,195.23,0.0303649242,0.1262804221,-0.559548333,4.14236667,D,5,06/17/2020 17:51:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,109142.55,1,-0.5590905623,4.1372549,6,234.229999999996,0.485446345,0.0364310271,1.9801065268,0.1513932179,1592430713000,-0.000131071025641027,-1.18669323932808,-0.4490153179,-1.8287133089,-2.7033752036,-10.5336221823,3.726841037,14.6569621895,-2.31310016841943,698,1,6,109142.55,234.23,0.0364310271,0.1513932179,-0.5590905623,4.1372549,D,5,06/17/2020 17:51:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,109183.2,1,-0.5593957427,4.13221942,6,274.87999999999,0.485446345,0.0427537872,1.9801065268,0.1775367705,1592430754000,-0.000123874046740487,-1.25564198447816,-0.4426925578,-1.8025697563,-2.6970524435,-10.5074786297,3.7331637971,14.6831057421,-2.31154595145026,699,1,6,109183.2,274.88,0.0427537872,0.1775367705,-0.5593957427,4.13221942,D,5,06/17/2020 17:52:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,109226.73,1,-0.5592431525,4.12710765,6,318.410000000003,0.485446345,0.0495245039,1.9801065268,0.2054982843,1592430797000,-0.000117430967149097,-1.32453469150609,-0.4359218411,-1.7746082425,-2.6902817268,-10.4795171159,3.7399345138,14.7110672559,-2.30805669289287,700,1,6,109226.73,318.41,0.0495245039,0.2054982843,-0.5592431525,4.12710765,D,5,06/17/2020 17:53:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,109272.28,1,-0.5598535134,4.12207218,6,363.960000000006,0.485446345,0.0566094004,1.9801065268,0.2347211573,1592430843000,-0.000110548188803509,-1.40699805579214,-0.4288369446,-1.7453853695,-2.6831968303,-10.4502942429,3.7470194103,14.7402901289,-2.3077565924614,701,1,6,109272.28,363.96,0.0566094004,0.2347211573,-0.5598535134,4.12207218,D,5,06/17/2020 17:54:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,109318.93,1,-0.5600061036,4.1170367,6,410.610000000001,0.485446345,0.0638654095,1.9801065268,0.2646129567,1592430890000,-0.000107941693461966,-1.44097664969371,-0.4215809355,-1.7154935701,-2.6759408212,-10.4204024435,3.7542754194,14.7701819283,-2.3055656807452,702,1,6,109318.93,410.61,0.0638654095,0.2646129567,-0.5600061036,4.1170367,D,5,06/17/2020 17:54:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,109366.98,1,-0.5593957427,4.11192493,6,458.660000000003,0.485446345,0.0713391619,1.9801065268,0.2953643087,1592430938000,-0.0001063843912591,-1.46206742478633,-0.4141071831,-1.6847422181,-2.6684670688,-10.3896510915,3.7617491718,14.8009332803,-2.300193300144,703,1,6,109366.98,458.66,0.0713391619,0.2953643087,-0.5593957427,4.11192493,D,5,06/17/2020 17:55:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,109417.87,1,-0.5601586938,4.10688945,6,509.550000000003,0.485446345,0.0792546582,1.9801065268,0.3278929146,1592430988000,-9.89483199056819e-05,-1.57194474012403,-0.4061916868,-1.6522136122,-2.6605515725,-10.3571224856,3.7696646681,14.8334618862,-2.300509829893,704,1,6,109417.87,509.55,0.0792546582,0.3278929146,-0.5601586938,4.10688945,D,5,06/17/2020 17:56:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,109468.77,1,-0.5600061036,4.10177768,6,560.450000000012,0.485446345,0.0871717034,1.9801065268,0.3603877834,1592431039000,-0.00010042770137523,-1.54878744544454,-0.3982746416,-1.6197187434,-2.6526345273,-10.3246276168,3.7775817133,14.865956755,-2.29702053641025,705,1,6,109468.77,560.45,0.0871717034,0.3603877834,-0.5600061036,4.10177768,D,5,06/17/2020 17:57:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,109522.7,1,-0.559548333,4.0967422,6,614.37999999999,0.485446345,0.0955600294,1.9801065268,0.3947745239,1592431093000,-9.33706656777442e-05,-1.66584436836206,-0.3898863156,-1.5853320029,-2.6442462013,-10.2902408763,3.7859700393,14.9003434955,-2.29232526874075,706,1,6,109522.7,614.38,0.0955600294,0.3947745239,-0.559548333,4.0967422,D,5,06/17/2020 17:58:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
